name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Deng Geu,23,0.17300000000000001,0.152,0.632,0.10300000000000001,0,0,2019-20
Thomas Bell,12,0.16899999999999998,0.17800000000000002,0.727,0.055999999999999994,0,0,2019-20
Zachary Simmons,11,0.084,0.09,0.8,0.017,0,0,2019-20
Jahmiah Simmons,7,0.222,0.25,0.75,0.3,0.5,0.33299999999999996,2019-20
Abdul Mohamed,2,1,1,1,0.25,NA,0,2019-20
James Reese,2,0.024,0,0,0,0,NA,2019-20
Roosevelt Smart,1,0.083,0.125,1,0,0,NA,2019-20
Javion Hamlet,1,0.013999999999999999,0.023,1,0,0,NA,2019-20
Larry Wise,1,0.2,0.2,1,0,NA,NA,2019-20
Total,60,0.092,0.094,0.7140000000000001,0.023,0.006,0.1,2019-20
