name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Umoja Gibson,357,0.5680000000000001,0.532,0.218,0.654,0.078,0.171,0.16399999999999998,0.1,0.611,0.39399999999999996,0.721,0.235,0.845,2019-20,NorthTexas
Javion Hamlet,307,0.604,0.534,0.23800000000000002,0.603,0.045,0.56,0.47100000000000003,0.025,0.20199999999999999,0.419,0.5770000000000001,0.46299999999999997,0.873,2019-20,NorthTexas
James Reese,216,0.589,0.5670000000000001,0.19,0.78,0.594,0.139,0.36700000000000005,0.455,0.6709999999999999,0.366,0.9620000000000001,0.111,0.958,2019-20,NorthTexas
Zachary Simmons,186,0.639,0.642,0.64,0.748,0.584,0.312,0.44799999999999995,0.423,0.048,0.33299999999999996,1,0.32299999999999995,0.583,2019-20,NorthTexas
Deng Geu,176,0.5670000000000001,0.557,0.625,0.718,0.57,0.222,0.41,0.188,0.153,0.07400000000000001,1,0.364,0.594,2019-20,NorthTexas
Thomas Bell,140,0.585,0.568,0.46399999999999997,0.6920000000000001,0.311,0.129,0.16699999999999998,0.33299999999999996,0.40700000000000003,0.368,0.9520000000000001,0.479,0.627,2019-20,NorthTexas
DJ Draper,90,0.725,0.728,0.011000000000000001,1,0,0.055999999999999994,0,NA,0.9329999999999999,0.512,0.93,0.08900000000000001,0.625,2019-20,NorthTexas
Roosevelt Smart,73,0.512,0.473,0.16399999999999998,0.667,0.75,0.205,0.467,0.14300000000000002,0.63,0.28300000000000003,1,0.205,0.867,2019-20,NorthTexas
Jahmiah Simmons,28.000000000000004,0.5660000000000001,0.5,0.643,0.667,0.667,0.35700000000000004,0.2,0.5,0,NA,NA,0.28600000000000003,1,2019-20,NorthTexas
Jalen Jackson,23,0.443,0.435,0.478,0.636,0,0.391,0.33299999999999996,0,0.13,0,NA,0.478,0.455,2019-20,NorthTexas
Larry Wise,14.000000000000002,0.534,0.46399999999999997,0.35700000000000004,1,0.4,0.35700000000000004,0,NA,0.28600000000000003,0.25,1,0.429,0.833,2019-20,NorthTexas
Abdul Mohamed,10,0.545,0.55,0.1,1,0,0.4,0,NA,0.5,0.6,1,0.6,0.5,2019-20,NorthTexas
JJ Murray,7.000000000000001,0.556,0.429,0,NA,NA,0,NA,NA,1,0.28600000000000003,0.5,1.143,0.75,2019-20,NorthTexas
Total,1627,0.59,0.561,0.32799999999999996,0.7,0.406,0.262,0.373,0.157,0.41,0.379,0.8340000000000001,0.309,0.7509999999999999,2019-20,NorthTexas
