shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.275,0.635,0.069,0.682,2019-20,NorthTexas
2pt Jumpers,0.361,0.337,0.08199999999999999,0.36700000000000005,2019-20,NorthTexas
3pt Shots,0.364,0.348,0.006999999999999999,0.35,2019-20,NorthTexas
