name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Trey Wertz,268,0.609,0.5820000000000001,0.369,0.616,0.098,0.16399999999999998,0.455,0.25,0.466,0.4,0.72,0.26899999999999996,0.778,2019-20
Tahj Eaddy,258,0.528,0.496,0.17800000000000002,0.522,0.16699999999999998,0.287,0.473,0.22899999999999998,0.535,0.33299999999999996,0.848,0.213,0.8,2019-20
Josip Vrankic,256,0.5760000000000001,0.514,0.695,0.556,0.5660000000000001,0.113,0.24100000000000002,0.429,0.191,0.34700000000000003,0.941,0.652,0.737,2019-20
DJ Mitchell,249.00000000000003,0.595,0.556,0.406,0.604,0.32799999999999996,0.26899999999999996,0.46299999999999997,0.387,0.325,0.38299999999999995,0.774,0.41,0.755,2019-20
Keshawn Justice,231,0.5660000000000001,0.53,0.29,0.5670000000000001,0.447,0.156,0.306,0.364,0.5539999999999999,0.38299999999999995,0.857,0.203,0.894,2019-20
Jalen Williams,204,0.547,0.512,0.373,0.605,0.478,0.196,0.3,0.16699999999999998,0.431,0.35200000000000004,0.935,0.289,0.763,2019-20
Jaden Bediako,185,0.492,0.48100000000000004,0.578,0.551,0.7120000000000001,0.41600000000000004,0.39,0.733,0.005,0,NA,0.335,0.532,2019-20
Guglielmo Caruso,112.00000000000001,0.706,0.688,0.804,0.733,0.742,0.08,0.222,1,0.11599999999999999,0.462,1,0.35700000000000004,0.775,2019-20
Giordan Williams,55.00000000000001,0.5640000000000001,0.555,0.327,0.611,0.273,0.018000000000000002,0,NA,0.655,0.361,0.9229999999999999,0.23600000000000002,0.615,2019-20
David Thompson,41,0.402,0.256,0.171,0.7140000000000001,0.8,0.146,0.16699999999999998,1,0.6829999999999999,0.107,0.667,0.7070000000000001,0.7929999999999999,2019-20
Juan Ducasse,28.999999999999996,0.346,0.293,0.276,0.375,1,0.207,0.16699999999999998,1,0.517,0.2,1,0.414,0.583,2019-20
Ezekiel Richards,8,0.652,0.625,0.625,1,0.8,0.375,0,NA,0,NA,NA,1.125,0.667,2019-20
Noah Lack,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2019-20
Max Dorward,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2019-20
Total,1898,0.5640000000000001,0.528,0.423,0.596,0.48100000000000004,0.207,0.38299999999999995,0.4,0.371,0.354,0.8390000000000001,0.35100000000000003,0.742,2019-20
