shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.42,0.552,0.094,0.609,2019-20,SantaClara
2pt Jumpers,0.249,0.331,0.044000000000000004,0.34600000000000003,2019-20,SantaClara
3pt Shots,0.331,0.33299999999999996,0.017,0.33899999999999997,2019-20,SantaClara
