shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33899999999999997,0.58,0.126,0.664,2018-19,TexasA&M
2pt Jumpers,0.233,0.36,0.11199999999999999,0.405,2018-19,TexasA&M
3pt Shots,0.428,0.331,0.01,0.335,2018-19,TexasA&M
