name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
John Petty Jr. ,18,0.218,0.156,0.41700000000000004,0.096,0.136,0.6,2019-20,Alabama
Herbert Jones,12,0.08,0.091,0.667,0.111,0,0,2019-20,Alabama
Javian Davis,12,0.141,0.132,0.636,0.067,0,0,2019-20,Alabama
Alex Reese,12,0.175,0.171,0.6,0.067,0.111,1,2019-20,Alabama
Kira Lewis Jr. ,11,0.036000000000000004,0.044000000000000004,0.7140000000000001,0.034,0.032,0.33299999999999996,2019-20,Alabama
Galin Smith,11,0.213,0.138,0.4,0.048,0,0,2019-20,Alabama
Jaden Shackelford,10,0.059000000000000004,0.057999999999999996,0.6,0.079,0.16699999999999998,0.667,2019-20,Alabama
James Bolden,5,0.038,0.048,0.5,0.071,0,0,2019-20,Alabama
Jaylen  Forbes,3,0.231,0.33299999999999996,1,0,0,NA,2019-20,Alabama
Total,94,0.098,0.09699999999999999,0.58,0.064,0.066,0.368,2019-20,Alabama
