name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Yohanny Dalembert,24,0.136,0.115,0.545,0.027000000000000003,0.031,0.5,2014-15,JamesMadison
Hari Hall,7,0.125,0.17600000000000002,0.75,0.1,0.091,0.33299999999999996,2014-15,JamesMadison
Paulius Satkus,7,0.125,0.125,0.667,0.045,0.125,1,2014-15,JamesMadison
Tom Vodanovich,6,0.083,0.043,0.33299999999999996,0,0,NA,2014-15,JamesMadison
Dimitrije Cabarkapa,6,0.308,0.33299999999999996,0.75,0.091,0.16699999999999998,0.5,2014-15,JamesMadison
Winston Grays,6,0.102,0.133,0.8,0,0,NA,2014-15,JamesMadison
Andre Nation,3,0.081,0.043,0.33299999999999996,0,0,NA,2014-15,JamesMadison
Ron Curry,2,0.011000000000000001,0.021,1,0.009000000000000001,0,0,2014-15,JamesMadison
Joey McLean,1,0.04,0.062,1,0,0,NA,2014-15,JamesMadison
Shawn Wilborne,1,1,1,1,NA,NA,NA,2014-15,JamesMadison
Jackson Kent,1,0,0,NA,0.013999999999999999,0,0,2014-15,JamesMadison
Total,64,0.09,0.091,0.604,0.022000000000000002,0.024,0.4,2014-15,JamesMadison
