shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.322,0.606,0.09,0.6659999999999999,2014-15,JamesMadison
2pt Jumpers,0.299,0.349,0.04,0.363,2014-15,JamesMadison
3pt Shots,0.379,0.35700000000000004,0.004,0.358,2014-15,JamesMadison
