name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Javion Ogunyemi,38,0.228,0.248,0.6759999999999999,0.018000000000000002,0,0,2014-15,Siena
Marquis Wright,16,0.052000000000000005,0.062,0.6,0.07,0.071,0.33299999999999996,2014-15,Siena
Lavon Long,16,0.10099999999999999,0.111,0.5710000000000001,0.031,0.043,0.5,2014-15,Siena
Willem Brandwijk,10,0.303,0.28600000000000003,0.4,0,0,NA,2014-15,Siena
Maurice White,8,0.163,0.273,0.429,0.034,0,0,2014-15,Siena
Jimmy Paige,7,0.18899999999999997,0.048,0.14300000000000002,0,0,NA,2014-15,Siena
Rob Poole,3,0.017,0,0,0.022000000000000002,0,0,2014-15,Siena
Brett Bisping,2,0.14300000000000002,0.2,1,0,0,NA,2014-15,Siena
Ryan Oliver,2,0.077,0.125,1,0.02,0.037000000000000005,1,2014-15,Siena
Evan Hymes,2,0.01,0.02,1,0.027000000000000003,0,0,2014-15,Siena
Jimmy Merrill,1,0.5,0.5,1,NA,NA,NA,2014-15,Siena
Total,105,0.11199999999999999,0.11900000000000001,0.5710000000000001,0.03,0.025,0.28600000000000003,2014-15,Siena
