start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.102,0.545,0.469,0.542,0.11900000000000001,0.524,0.41200000000000003,0.37,2017-18,TCU
"Rebound, 11-30 s",0.193,0.494,0.33,0.568,0.327,0.391,0.342,0.348,2017-18,TCU
"Score, 0-10 s",0.065,0.5,0.336,0.447,0.168,0.263,0.496,0.41100000000000003,2017-18,TCU
"Score, 11-30 s",0.445,0.506,0.32,0.551,0.314,0.42,0.366,0.36,2017-18,TCU
"Steal, 0-10 s",0.051,0.551,0.591,0.596,0.114,0.4,0.295,0.34600000000000003,2017-18,TCU
"Steal, 11-30 s",0.035,0.542,0.35,0.429,0.267,0.43799999999999994,0.38299999999999995,0.478,2017-18,TCU
Transition,0.218,0.5329999999999999,0.45799999999999996,0.5379999999999999,0.132,0.4,0.41,0.381,2017-18,TCU
