name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Colin Voss,22,0.295,0.259,0.5379999999999999,0.06,0.031,0.222,2013-14
Jordan Williams,22,0.141,0.156,0.769,0.07200000000000001,0.067,0.25,2013-14
Alzee Williams,13,0.055,0.078,0.857,0.045,0.022000000000000002,0.16699999999999998,2013-14
Keith Coleman,11,0.132,0.16699999999999998,0.8,0.111,0.071,0.16699999999999998,2013-14
Armani Flannigan,9,0.226,0.304,1,0.083,0,0,2013-14
T.J. Taylor,5,0.083,0.105,1,0.015,0,0,2013-14
Brandan Walton,4,0.038,0.059000000000000004,1,0.027999999999999997,0,0,2013-14
Maurice Aniefiok,3,0.2,0.182,0.667,0,0,NA,2013-14
Kelvin Gaines,3,0.25,0,0,0.14300000000000002,NA,0,2013-14
Chris Jones,3,0.013999999999999999,0.024,1,0.017,0,0,2013-14
Vertrail Vaughns,1,0.021,0.034,1,0,0,NA,2013-14
Total,96,0.10300000000000001,0.12,0.754,0.044000000000000004,0.023,0.16699999999999998,2013-14
