name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jabari Parker,39,0.141,0.121,0.5379999999999999,0.062,0.061,0.385,2013-14
Amile Jefferson,30,0.174,0.156,0.6,0.32299999999999995,0.353,0.6,2013-14
Marshall Plumlee,13,0.6,0.467,0.583,0.111,0,0,2013-14
Josh Hairston,9,0.33299999999999996,0.2,0.375,0.1,0,0,2013-14
Rodney Hood,9,0.064,0.08,0.8,0.012,0.028999999999999998,1,2013-14
Andre Dawkins,3,0.182,0.33299999999999996,1,0.038,0.071,1,2013-14
Rasheed Sulaimon,2,0.019,0,0,0,0,NA,2013-14
Quinn Cook,2,0,0,NA,0.017,0.042,1,2013-14
Semi Ojeleye,1,0.16699999999999998,0.33299999999999996,1,0,NA,NA,2013-14
Tyler Thornton,1,0.125,0,0,0,0,NA,2013-14
Matt Jones,1,0,0,NA,0.071,0,0,2013-14
Alex Murphy,1,1,NA,0,NA,NA,NA,2013-14
Total,111,0.129,0.11800000000000001,0.5579999999999999,0.048,0.06,0.5,2013-14
