shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35200000000000004,0.602,0.102,0.6709999999999999,2015-16,ETSU
2pt Jumpers,0.275,0.35600000000000004,0.078,0.386,2015-16,ETSU
3pt Shots,0.373,0.33299999999999996,0.02,0.34,2015-16,ETSU
