name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Peter 'PJ' Roberson,24,0.28600000000000003,0.32,0.667,0.07,0.069,0.33299999999999996,2011-12
Steven Danridge,8,0.14300000000000002,0.062,0.25,0.14300000000000002,0.1,0.25,2011-12
Quincy Roberts,8,0.063,0.053,0.5,0.006999999999999999,0,0,2011-12
Bryant Purvis,6,0.14300000000000002,0.273,1,0.032,0.125,1,2011-12
Demetri Wheeler,4,0.087,0.133,1,0.045,0.083,0.5,2011-12
Xavier Rogers,3,0.027000000000000003,0.04,1,0.032,0.077,0.5,2011-12
Brandon Dorsett,2,0,0,NA,0.054000000000000006,0,0,2011-12
Raschard Boatner,1,1,1,1,0,NA,NA,2011-12
Rondale Livas,1,0.02,0.05,1,0,0,NA,2011-12
Roman Higgins,1,0.2,NA,0,0,0,NA,2011-12
Total,58,0.08199999999999999,0.09699999999999999,0.645,0.038,0.046,0.36,2011-12
