name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Nate Mason,450,0.494,0.436,0.209,0.617,0.155,0.45799999999999996,0.27699999999999997,0.24600000000000002,0.33299999999999996,0.36,0.556,0.34700000000000003,0.8079999999999999,2016-17
Amir Coffey,292,0.559,0.503,0.32899999999999996,0.76,0.5479999999999999,0.34600000000000003,0.257,0.5,0.325,0.337,0.9059999999999999,0.5,0.753,2016-17
Jordan Murphy,287,0.536,0.509,0.456,0.74,0.546,0.43200000000000005,0.34700000000000003,0.535,0.111,0.125,1,0.516,0.615,2016-17
Dupree McBrayer,286,0.554,0.512,0.259,0.649,0.354,0.43,0.35,0.349,0.311,0.41600000000000004,0.919,0.392,0.741,2016-17
Akeem Springs,268,0.522,0.506,0.138,0.622,0.609,0.209,0.214,0.583,0.653,0.38299999999999995,0.866,0.175,0.6809999999999999,2016-17
Reggie Lynch,199,0.5670000000000001,0.5429999999999999,0.578,0.6609999999999999,0.5920000000000001,0.42200000000000004,0.381,0.625,0,NA,NA,0.48700000000000004,0.639,2016-17
Eric Curry,160,0.494,0.447,0.406,0.677,0.682,0.41200000000000003,0.303,0.9,0.18100000000000002,0.172,1,0.4,0.703,2016-17
Bakary Konate,41,0.506,0.46299999999999997,0.6829999999999999,0.679,0.737,0.293,0,NA,0.024,0,NA,0.585,0.625,2016-17
Ahmad Gilbert,27,0.43300000000000005,0.426,0,NA,NA,0.185,0.2,1,0.815,0.318,1,0.14800000000000002,0.5,2016-17
Michael Hurt,20,0.411,0.35,0.15,1,0.667,0.15,0.33299999999999996,1,0.7,0.14300000000000002,1,0.2,1,2016-17
Brady Rudrud,3,0.759,0.833,0.33299999999999996,1,1,0.33299999999999996,0,NA,0.33299999999999996,1,1,0.667,0.5,2016-17
Gaston Diedhiou,3,0.33299999999999996,0.33299999999999996,0,NA,NA,0.667,0.5,1,0.33299999999999996,0,NA,0,NA,2016-17
Darin Haugh,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2016-17
Stephon Sharp,0,1.053,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2016-17
"DODD,DAMONTE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17
Total,2038,0.528,0.48700000000000004,0.316,0.6859999999999999,0.509,0.384,0.301,0.479,0.3,0.342,0.813,0.395,0.711,2016-17
