shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.28600000000000003,0.588,0.125,0.672,2016-17,Wyoming
2pt Jumpers,0.366,0.342,0.09,0.377,2016-17,Wyoming
3pt Shots,0.348,0.31,0.01,0.313,2016-17,Wyoming
