name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Hayden Dalton,16,0.161,0.196,0.7859999999999999,0.022000000000000002,0,0,2016-17
Alan Herndon,16,0.127,0.13,0.7140000000000001,0.033,0,0,2016-17
Jordan Naughton,14,0.17300000000000001,0.094,0.35700000000000004,0,0,NA,2016-17
Justin James,14,0.079,0.129,0.917,0.012,0,0,2016-17
Jason McManamen,8,0.102,0.094,0.5,0,0,NA,2016-17
Andrew Moemeka,6,0.24,0.25,0.833,0,NA,NA,2016-17
Cody Kelley,3,0.16699999999999998,0.25,0.667,0,0,NA,2016-17
Louis Adams,2,0.012,0.02,1,0.023,0.077,1,2016-17
AKA,2,0,0,NA,0.07400000000000001,0.077,0.5,2016-17
Morris Marshall,2,0.28600000000000003,0.667,1,0,0,NA,2016-17
Jonathan Barnes,1,0.14300000000000002,0.2,1,0,0,NA,2016-17
Total,84,0.107,0.121,0.6990000000000001,0.017,0.01,0.222,2016-17
