name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dhamir Cosby-Roundtree,21,0.235,0.19,0.6,0.05,0,0,2018-19
Saddiq Bey,11,0.161,0.16699999999999998,0.7,0,0,NA,2018-19
Jermaine Samuels,11,0.183,0.175,0.636,0,NA,NA,2018-19
Eric Paschall,6,0.043,0.062,1,0.009000000000000001,0,0,2018-19
Phil Booth,6,0.027999999999999997,0.016,0.33299999999999996,0.008,0.018000000000000002,1,2018-19
Cole Swider,2,0.182,0.125,0.5,0,0,NA,2018-19
Joe Cremo,1,0,0,NA,0,0,NA,2018-19
Jahvon Quinerly,1,0.048,0.1,1,0,0,NA,2018-19
Dylan Painter,1,0.33299999999999996,0.5,1,NA,NA,NA,2018-19
Total,60,0.099,0.102,0.66,0.008,0.006999999999999999,0.33299999999999996,2018-19
