shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.297,0.59,0.152,0.695,2014-15
2pt Jumpers,0.38299999999999995,0.293,0.114,0.331,2014-15
3pt Shots,0.321,0.303,0.023,0.31,2014-15
