name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Steven Whitley,323,0.525,0.494,0.5539999999999999,0.508,0.077,0.17,0.4,0.091,0.276,0.348,0.258,0.402,0.654,2017-18
Alex Long,275,0.522,0.513,0.495,0.654,0.584,0.491,0.385,0.8079999999999999,0.015,0,NA,0.349,0.552,2017-18
Kyle Williams,242,0.5690000000000001,0.552,0.174,0.429,0.444,0.153,0.486,0.33299999999999996,0.674,0.39899999999999997,0.892,0.24,0.69,2017-18
Derrik Jamerson,240,0.582,0.581,0.125,0.7,0.33299999999999996,0.092,0.273,0.16699999999999998,0.7829999999999999,0.39899999999999997,0.96,0.021,0.6,2017-18
Preston Bungei,235,0.49699999999999994,0.445,0.48100000000000004,0.48700000000000004,0.473,0.374,0.409,0.278,0.145,0.265,1,0.434,0.716,2017-18
Nic Thomas,223,0.47600000000000003,0.406,0.368,0.305,0.08,0.11699999999999999,0.385,0.2,0.516,0.322,0.838,0.413,0.7929999999999999,2017-18
Mastadi Pitt,213,0.498,0.455,0.315,0.46299999999999997,0.19399999999999998,0.268,0.316,0.222,0.418,0.36,0.7190000000000001,0.324,0.7390000000000001,2017-18
Stavian Allen,89,0.483,0.455,0.528,0.596,0.679,0.191,0.294,1,0.281,0.2,1,0.27,0.667,2017-18
Bryan Gellineau,80,0.6,0.6,0.688,0.727,0.5,0.312,0.32,0.625,0,NA,NA,0.262,0.5710000000000001,2017-18
Dan Robinson,72,0.4670000000000001,0.431,0.625,0.578,0.6920000000000001,0.375,0.185,0.4,0,NA,NA,0.556,0.575,2017-18
"FENNER,ALANTE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
Vilontae Eanes,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-18
Total,1992.0000000000002,0.523,0.494,0.4,0.5329999999999999,0.389,0.245,0.368,0.439,0.355,0.359,0.8109999999999999,0.321,0.6709999999999999,2017-18
