name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Temidayo Yussuf,30,0.191,0.163,0.5379999999999999,0.106,0.172,0.647,2018-19
Mason Riggins,16,0.11800000000000001,0.109,0.7,0.085,0.091,0.5,2018-19
Jordan Roberts,14,0.11,0.111,0.556,0.036000000000000004,0.038,0.4,2018-19
KJ Byers,14,0.11,0.128,0.75,0.09,0.16699999999999998,0.667,2018-19
Drew Cobb,6,0.062,0,0,0.188,0.2,0.33299999999999996,2018-19
Deishuan Booker,5,0.008,0.012,1,0.024,0,0,2018-19
Breyon Jackson,3,0.4,NA,0,0.25,0.5,1,2018-19
Demetrius Mims,3,0.1,0.14300000000000002,1,0.125,0,0,2018-19
Bryan Alberts,2,0,0,NA,0.017,0.047,1,2018-19
Ron Freeman,2,0,0,NA,0.05,0.14300000000000002,1,2018-19
Jordan Griffin,2,0,0,NA,0,0,NA,2018-19
Edon Maxhuni,1,0,0,NA,0.013999999999999999,0,0,2018-19
Total,98,0.08199999999999999,0.075,0.574,0.057,0.084,0.532,2018-19
