name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Kenneth Ortiz,293,0.49899999999999994,0.44,0.584,0.526,0.156,0.32799999999999996,0.281,0.07400000000000001,0.08900000000000001,0.308,0.625,0.536,0.6940000000000001,2012-13,Wagner
Jonathon Williams,292,0.6,0.557,0.586,0.637,0.413,0.27399999999999997,0.425,0.5,0.14,0.317,0.846,0.428,0.7759999999999999,2012-13,Wagner
Latif Rivers,211,0.541,0.5,0.256,0.46299999999999997,0.48,0.251,0.358,0.474,0.493,0.39399999999999996,0.878,0.294,0.79,2012-13,Wagner
Marcus Burton,197,0.479,0.431,0.228,0.511,0.478,0.305,0.28300000000000003,0.294,0.467,0.326,0.8,0.305,0.767,2012-13,Wagner
Mario Moody,155,0.547,0.513,0.6970000000000001,0.583,0.54,0.27699999999999997,0.349,0.6,0.026000000000000002,0.25,1,0.465,0.667,2012-13,Wagner
Dwaun Anderson,148,0.406,0.385,0.365,0.48100000000000004,0.308,0.21600000000000003,0.406,0.385,0.419,0.19399999999999998,1,0.18899999999999997,0.607,2012-13,Wagner
Orlando Parker,138,0.514,0.486,0.5720000000000001,0.557,0.773,0.42,0.397,0.7390000000000001,0.006999999999999999,0,NA,0.449,0.613,2012-13,Wagner
Eric Fanning,104,0.562,0.529,0.452,0.574,0.444,0.192,0.35,0.28600000000000003,0.35600000000000004,0.37799999999999995,0.929,0.433,0.6890000000000001,2012-13,Wagner
Josh Thompson,95,0.4690000000000001,0.395,0.41100000000000003,0.5379999999999999,0.381,0.284,0.111,0.667,0.305,0.31,0.889,0.495,0.745,2012-13,Wagner
Naofall Folahan,66,0.536,0.515,0.682,0.622,0.643,0.318,0.28600000000000003,0.33299999999999996,0,NA,NA,0.455,0.6,2012-13,Wagner
Hugo Naurais,18,0.302,0.306,0.278,0.4,1,0.278,0.4,0,0.444,0.125,1,0.222,0.25,2012-13,Wagner
Langston Burnett,15,0.33599999999999997,0.3,0,NA,NA,0.133,0,NA,0.867,0.231,0.667,0.4,0.5,2012-13,Wagner
Total,1732,0.518,0.475,0.47200000000000003,0.56,0.43200000000000005,0.287,0.33399999999999996,0.42200000000000004,0.24100000000000002,0.317,0.856,0.40299999999999997,0.705,2012-13,Wagner
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,Wagner
