start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.13,0.505,0.44,0.69,0.141,0.259,0.419,0.262,2018-19,LaSalle
"Rebound, 11-30 s",0.237,0.491,0.374,0.5770000000000001,0.29,0.327,0.336,0.359,2018-19,LaSalle
"Score, 0-10 s",0.048,0.535,0.33799999999999997,0.75,0.19699999999999998,0.35700000000000004,0.465,0.303,2018-19,LaSalle
"Score, 11-30 s",0.353,0.525,0.348,0.622,0.29,0.373,0.36200000000000004,0.369,2018-19,LaSalle
"Steal, 0-10 s",0.063,0.57,0.613,0.649,0.10800000000000001,0.4,0.28,0.308,2018-19,LaSalle
"Steal, 11-30 s",0.025,0.514,0.361,0.6920000000000001,0.361,0.385,0.278,0.3,2018-19,LaSalle
Transition,0.242,0.528,0.465,0.685,0.14400000000000002,0.314,0.392,0.281,2018-19,LaSalle
