name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ed Croswell,20,0.23,0.239,0.647,0.14300000000000002,0,0,2018-19,LaSalle
Miles Brookins,7,0.12,0.11800000000000001,0.667,0.024,0.059000000000000004,1,2018-19,LaSalle
Jack Clark,5,0.263,0.125,0.2,0,0,NA,2018-19,LaSalle
Jared Kimbrough,5,0.065,0.071,0.75,0.027999999999999997,0,0,2018-19,LaSalle
Isiah Deas,3,0.017,0.032,1,0.021,0,0,2018-19,LaSalle
Pookie Powell,3,0.021,0.018000000000000002,0.5,0.011000000000000001,0.038,1,2018-19,LaSalle
Traci Carter,2,0,0,NA,0.023,0,0,2018-19,LaSalle
"COONEY,KYLE",2,0.4,0.5,0.5,NA,NA,NA,2018-19,LaSalle
David Beatty,2,0.028999999999999998,0.028999999999999998,0.5,0,0,NA,2018-19,LaSalle
Saul Phiri,1,0.025,0.059000000000000004,1,0,0,NA,2018-19,LaSalle
Cian Sullivan,1,0.2,0,0,0,NA,NA,2018-19,LaSalle
Cheddi Mosely,1,0,0,NA,0.067,0.2,1,2018-19,LaSalle
Total,52,0.078,0.081,0.585,0.023,0.019,0.273,2018-19,LaSalle
