shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35200000000000004,0.527,0.166,0.632,2015-16,Oklahoma
2pt Jumpers,0.29,0.368,0.07200000000000001,0.397,2015-16,Oklahoma
3pt Shots,0.35700000000000004,0.34,0.006,0.34299999999999997,2015-16,Oklahoma
