shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.424,0.5670000000000001,0.12300000000000001,0.6459999999999999,2014-15,Massachusetts
2pt Jumpers,0.282,0.32799999999999996,0.063,0.35,2014-15,Massachusetts
3pt Shots,0.294,0.35,0.009000000000000001,0.353,2014-15,Massachusetts
