shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.4,0.599,0.107,0.67,2015-16
2pt Jumpers,0.239,0.39399999999999996,0.031,0.406,2015-16
3pt Shots,0.361,0.318,0.009000000000000001,0.321,2015-16
