shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.364,0.591,0.107,0.6609999999999999,2018-19,Providence
2pt Jumpers,0.262,0.345,0.09300000000000001,0.38,2018-19,Providence
3pt Shots,0.374,0.341,0.017,0.34700000000000003,2018-19,Providence
