name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Dallas Moore,613,0.598,0.569,0.395,0.616,0.235,0.196,0.41700000000000004,0.02,0.409,0.39799999999999996,0.38,0.225,0.826,2016-17
Garrett Sams,239,0.5680000000000001,0.504,0.33899999999999997,0.444,0.19399999999999998,0.17600000000000002,0.262,0.091,0.485,0.42200000000000004,1,0.5479999999999999,0.7709999999999999,2016-17
Aaron Bodager,229,0.516,0.507,0.07,0.812,0.385,0.07,0.25,0.25,0.86,0.335,0.833,0.061,0.7859999999999999,2016-17
Wajid Aminu,227,0.551,0.5589999999999999,0.573,0.638,0.542,0.304,0.46399999999999997,0.531,0.12300000000000001,0.28600000000000003,1,0.511,0.491,2016-17
Chris Davenport,219,0.594,0.564,0.342,0.72,0.556,0.292,0.45299999999999996,0.138,0.365,0.33799999999999997,0.963,0.37,0.728,2016-17
Romelo Banks,170,0.543,0.565,0.524,0.6629999999999999,0.61,0.47600000000000003,0.457,0.541,0,NA,NA,0.735,0.456,2016-17
Osborn Blount,95,0.42300000000000004,0.395,0.23199999999999998,0.364,0.125,0.168,0.25,0,0.6,0.298,0.941,0.2,0.684,2016-17
Aaron Horne,92,0.54,0.522,0.326,0.7,0.33299999999999996,0.087,0.375,0,0.5870000000000001,0.29600000000000004,1,0.163,0.733,2016-17
Nick Malonga,62,0.392,0.331,0.145,0.667,0.16699999999999998,0.161,0.1,0,0.6940000000000001,0.209,1,0.27399999999999997,0.8240000000000001,2016-17
Karlos Odum,49,0.56,0.49,0.755,0.568,0.667,0.22399999999999998,0.273,0.33299999999999996,0.02,0,NA,1.306,0.6409999999999999,2016-17
CJ Fisher,16,0.44600000000000006,0.43799999999999994,0.875,0.5,0.14300000000000002,0.125,0,NA,0,NA,NA,1.4380000000000002,0.435,2016-17
Benedikt Haid,12,0.386,0.375,0,NA,NA,0,NA,NA,1,0.25,1,0.16699999999999998,0.5,2016-17
Chase Driscoll,3,0.11299999999999999,0,0,NA,NA,0.33299999999999996,0,NA,0.667,0,NA,1,0.33299999999999996,2016-17
Total,2026.0000000000002,0.554,0.53,0.368,0.613,0.39799999999999996,0.217,0.395,0.259,0.415,0.35100000000000003,0.746,0.369,0.655,2016-17
