name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Wajid Aminu,37,0.24600000000000002,0.265,0.688,0.07200000000000001,0.094,0.6,2016-17
Romelo Banks,18,0.18,0.22,0.812,0.025,0.054000000000000006,1,2016-17
Garrett Sams,11,0.099,0.083,0.375,0.048,0.091,0.5,2016-17
Aaron Horne,10,0.33299999999999996,0.33299999999999996,0.7,0,0,NA,2016-17
Chris Davenport,8,0.107,0.111,0.75,0,0,NA,2016-17
Dallas Moore,7,0.028999999999999998,0.027000000000000003,0.5710000000000001,0,0,NA,2016-17
Karlos Odum,4,0.10800000000000001,0.14300000000000002,0.75,0,0,NA,2016-17
Aaron Bodager,3,0.125,0.154,1,0,0,NA,2016-17
CJ Fisher,1,0.071,0,0,0,NA,NA,2016-17
Nick Malonga,1,0.111,0.16699999999999998,1,0,0,NA,2016-17
Total,100,0.11900000000000001,0.133,0.685,0.02,0.034,0.667,2016-17
