shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.395,0.551,0.126,0.631,2016-17,NorthFlorida
2pt Jumpers,0.271,0.409,0.038,0.425,2016-17,NorthFlorida
3pt Shots,0.335,0.358,0.019,0.365,2016-17,NorthFlorida
