name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Mangok Mathiang,35,0.28600000000000003,0.25,0.562,0.036000000000000004,0,0,2016-17,Louisville
Jaylen Johnson,34,0.252,0.281,0.8059999999999999,0.06,0.154,0.667,2016-17,Louisville
Ray Spalding,29,0.264,0.266,0.7390000000000001,0.136,0.133,0.33299999999999996,2016-17,Louisville
Donovan Mitchell,17,0.102,0.091,0.5,0.05,0.028999999999999998,0.2,2016-17,Louisville
Anas Mahmoud,15,0.158,0.204,0.917,0.065,0.045,0.33299999999999996,2016-17,Louisville
VJ King,8,0.16699999999999998,0.2,0.7140000000000001,0.017,0,0,2016-17,Louisville
Deng Adel,4,0.024,0.019,0.5,0.008,0,0,2016-17,Louisville
Matz Stockman,3,0.222,0.33299999999999996,1,0.125,0.2,1,2016-17,Louisville
David Levitch,2,0.2,0.16699999999999998,0.5,0,0,NA,2016-17,Louisville
Quentin Snider,2,0.035,0,0,0,0,NA,2016-17,Louisville
Ryan McMahon,1,0.25,1,1,0,NA,NA,2016-17,Louisville
Tyler Sharpe,1,0,0,NA,0,NA,NA,2016-17,Louisville
Tony Hicks,1,0,0,NA,0.048,0,0,2016-17,Louisville
Total,152,0.16399999999999998,0.18,0.69,0.037000000000000005,0.03,0.292,2016-17,Louisville
