start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.134,0.496,0.423,0.596,0.141,0.273,0.436,0.314,2018-19,SouthFla.
"Rebound, 11-30 s",0.192,0.47200000000000003,0.314,0.581,0.275,0.348,0.41,0.314,2018-19,SouthFla.
"Score, 0-10 s",0.048,0.48200000000000004,0.39799999999999996,0.515,0.12,0.2,0.48200000000000004,0.35,2018-19,SouthFla.
"Score, 11-30 s",0.385,0.465,0.34,0.5479999999999999,0.281,0.37799999999999995,0.379,0.303,2018-19,SouthFla.
"Steal, 0-10 s",0.06,0.505,0.638,0.612,0.067,0.429,0.295,0.19399999999999998,2018-19,SouthFla.
"Steal, 11-30 s",0.025,0.591,0.523,0.652,0.205,0.222,0.273,0.5,2018-19,SouthFla.
Transition,0.243,0.495,0.47200000000000003,0.588,0.11800000000000001,0.28,0.41,0.301,2018-19,SouthFla.
