name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Raeford Worsham,57,0.21600000000000003,0.254,0.667,0.045,0.071,0.667,2015-16
Janarius Middleton,38,0.27399999999999997,0.25,0.5,0.049,0.034,0.25,2015-16
Paris Collins,24,0.09300000000000001,0.09699999999999999,0.5,0.07400000000000001,0.05,0.2,2015-16
Kaven Bernard,15,0.149,0.19,0.727,0.055,0.031,0.25,2015-16
Chase Franklin,14,0.09300000000000001,0.055,0.3,0.035,0.067,0.5,2015-16
Treshawn Bolden,12,0.20800000000000002,0.2,0.455,0.015,0.045,1,2015-16
Dontaveon Robinson,3,0.087,0.077,0.5,0.125,0,0,2015-16
Troy Stancil,2,0.059000000000000004,0.091,1,0.077,0,0,2015-16
Javares Brent,1,0,0,NA,0,0,NA,2015-16
Yettra Specks,1,0.021,0,0,0,0,NA,2015-16
Total,167,0.157,0.16699999999999998,0.563,0.044000000000000004,0.045,0.348,2015-16
