shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.37200000000000005,0.552,0.152,0.652,2012-13,GeorgeWashington
2pt Jumpers,0.336,0.32899999999999996,0.08199999999999999,0.359,2012-13,GeorgeWashington
3pt Shots,0.292,0.36,0.012,0.364,2012-13,GeorgeWashington
