shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.32899999999999996,0.5429999999999999,0.121,0.618,2012-13
2pt Jumpers,0.368,0.33299999999999996,0.057,0.354,2012-13
3pt Shots,0.303,0.364,0.004,0.366,2012-13
