name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Marquis Vance,19,0.127,0.16899999999999998,0.769,0.064,0.067,0.33299999999999996,2013-14,Alcorn
Octavius Brown,17,0.10300000000000001,0.141,0.846,0.048,0.054000000000000006,0.5,2013-14,Alcorn
Josh Nicholas,10,0.33299999999999996,0.33299999999999996,0.5710000000000001,0.111,0.111,0.33299999999999996,2013-14,Alcorn
Stephane Raquil,7,0.175,0.21100000000000002,0.5710000000000001,0,0,NA,2013-14,Alcorn
Leantwan Luckett,6,0.023,0.028999999999999998,0.75,0.013000000000000001,0,0,2013-14,Alcorn
Marius Myles,5,0.138,0.133,0.5,0.062,0,0,2013-14,Alcorn
Tyrel Hunt,4,0.061,0.04,0.33299999999999996,0.071,0,0,2013-14,Alcorn
George Thomas,1,0.16699999999999998,0.33299999999999996,1,0,NA,NA,2013-14,Alcorn
Anthony Evans,1,0.023,0.053,1,0,0,NA,2013-14,Alcorn
Shaunessy Smith,1,0.053,0.091,1,0,0,NA,2013-14,Alcorn
Twann Oakley,1,0.048,0,0,0,0,NA,2013-14,Alcorn
Devonte Hampton,1,0.032,0.059000000000000004,1,0,0,NA,2013-14,Alcorn
Total,73,0.083,0.102,0.696,0.032,0.028999999999999998,0.294,2013-14,Alcorn
