shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.385,0.5579999999999999,0.12,0.634,2013-14
2pt Jumpers,0.305,0.35700000000000004,0.066,0.382,2013-14
3pt Shots,0.31,0.34299999999999997,0.008,0.34600000000000003,2013-14
