name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brice Johnson,65,0.244,0.25,0.897,0.095,0.11,0.5379999999999999,2015-16
Kennedy Meeks,49,0.317,0.311,0.6970000000000001,0.11900000000000001,0.08800000000000001,0.312,2015-16
Justin Jackson,40,0.157,0.14300000000000002,0.667,0.122,0.12,0.409,2015-16
Isaiah Hicks,33,0.212,0.237,0.857,0.10300000000000001,0.125,0.583,2015-16
Joel James,23,0.593,0.47100000000000003,0.5,0.146,0.059000000000000004,0.14300000000000002,2015-16
Theo Pinson,17,0.278,0.32,0.8,0.146,0.062,0.14300000000000002,2015-16
Luke Maye,11,0.4,0.5,1,0.292,0.16699999999999998,0.14300000000000002,2015-16
Joel Berry II,6,0.03,0.049,1,0.02,0.045,1,2015-16
Marcus Paige,4,0.052000000000000005,0.069,0.667,0,0,NA,2015-16
Nate Britt,3,0.07400000000000001,0.055999999999999994,0.5,0.012,0.034,1,2015-16
Kenny Williams,1,0,0,NA,0.14300000000000002,0,0,2015-16
Total,252,0.21,0.22,0.764,0.087,0.085,0.41200000000000003,2015-16
