shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.38,0.5429999999999999,0.12,0.617,2011-12,Fla.Atlantic
2pt Jumpers,0.38299999999999995,0.391,0.08,0.425,2011-12,Fla.Atlantic
3pt Shots,0.237,0.365,0.016,0.371,2011-12,Fla.Atlantic
