shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.353,0.607,0.124,0.693,2012-13,WestVirginia
2pt Jumpers,0.315,0.33799999999999997,0.079,0.36700000000000005,2012-13,WestVirginia
3pt Shots,0.331,0.381,0.004,0.382,2012-13,WestVirginia
