name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Joseph Uchebo,37,0.141,0.136,0.654,0.08800000000000001,0.125,0.636,2015-16
Andrien White,9,0.073,0.045,0.33299999999999996,0.055999999999999994,0,0,2015-16
Benas Griciunas,9,0.154,0.182,0.75,0.043,0,0,2015-16
Bernard Sullivan,8,0.068,0.042,0.33299999999999996,0.08800000000000001,0.16699999999999998,0.6,2015-16
Anthony Vanhook,8,0.054000000000000006,0.028999999999999998,0.33299999999999996,0.028999999999999998,0.053,0.5,2015-16
Braxton Ogbueze,4,0.036000000000000004,0.062,1,0.02,0.028999999999999998,0.5,2015-16
Curran Scott,2,0.012,0,0,0.012,0,0,2015-16
Ridell Camidge,1,0,0,NA,0,0,NA,2015-16
Jon Davis,1,0.008,0.013999999999999999,1,0,0,NA,2015-16
Total,79,0.071,0.067,0.5770000000000001,0.038,0.057999999999999996,0.5,2015-16
