shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.444,0.628,0.063,0.67,2015-16
2pt Jumpers,0.23199999999999998,0.395,0.067,0.423,2015-16
3pt Shots,0.32299999999999995,0.349,0.01,0.353,2015-16
