name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ishmael Lane,28,0.20199999999999999,0.175,0.583,0.043,0.1,1,2015-16
Zeek Woodley,28,0.158,0.17600000000000002,0.762,0.053,0.07400000000000001,0.7140000000000001,2015-16
Matt Killian,8,0.175,0.222,0.5710000000000001,0.067,0,0,2015-16
Tra'Von Joseph,8,0.111,0.095,0.4,0.065,0.125,0.5,2015-16
Sabri Thompson,7,0.047,0.045,0.5,0.068,0.055999999999999994,0.33299999999999996,2015-16
Malik Metoyer,4,0.133,0.091,0.5,0.16699999999999998,0,0,2015-16
Ta'Jon Welcome,4,0.054000000000000006,0.042,0.5,0.071,0.154,1,2015-16
Levi Yancy,3,0.25,0.28600000000000003,0.667,0,0,NA,2015-16
Bailey Walker,2,0,0,NA,0.095,0.16699999999999998,0.5,2015-16
Reginald Kissoonlal,2,0.16699999999999998,0.25,1,0,0,NA,2015-16
Devonte Hall,2,0.027000000000000003,0.026000000000000002,0.5,0,0,NA,2015-16
Daniel Hazlewood,1,NA,NA,NA,NA,NA,NA,2015-16
Total,97,0.122,0.127,0.62,0.044000000000000004,0.065,0.609,2015-16
