name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Loudon Love,54,0.159,0.17,0.605,0.073,0.054000000000000006,0.273,2018-19,WrightSt.
Malachi Smith,14,0.12300000000000001,0.135,0.625,0.09699999999999999,0.125,0.5,2018-19,WrightSt.
Skyelar Potter,8,0.06,0.083,0.75,0.19,0,0,2018-19,WrightSt.
Bill Wampler,8,0.038,0.062,1,0.038,0,0,2018-19,WrightSt.
Parker Ernsthausen,7,0.259,0.389,1,0,0,NA,2018-19,WrightSt.
Mark Hughes,2,0.035,0.024,0.5,0,0,NA,2018-19,WrightSt.
Alan Vest,2,0.042,0.032,0.5,0,0,NA,2018-19,WrightSt.
Andy Neff,1,0.5,0,0,NA,NA,NA,2018-19,WrightSt.
Cole Gentry,1,0,0,NA,0,0,NA,2018-19,WrightSt.
Adam Giles,1,0.33299999999999996,0,0,0,0,NA,2018-19,WrightSt.
James Manns,1,0,0,NA,0.077,0,0,2018-19,WrightSt.
Total,99,0.098,0.107,0.653,0.053,0.037000000000000005,0.24,2018-19,WrightSt.
