start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.10400000000000001,0.516,0.414,0.5870000000000001,0.16399999999999998,0.4,0.42100000000000004,0.32799999999999996,2011-12,SouthDakota
"Rebound, 11-30 s",0.25,0.49700000000000005,0.313,0.6,0.34299999999999997,0.365,0.34299999999999997,0.35700000000000004,2011-12,SouthDakota
"Score, 0-10 s",0.055,0.42,0.29600000000000004,0.45799999999999996,0.198,0.125,0.506,0.341,2011-12,SouthDakota
"Score, 11-30 s",0.397,0.508,0.37200000000000005,0.5710000000000001,0.316,0.348,0.312,0.396,2011-12,SouthDakota
"Steal, 0-10 s",0.055,0.654,0.667,0.611,0.099,0.625,0.235,0.526,2011-12,SouthDakota
"Steal, 11-30 s",0.022000000000000002,0.364,0.303,0.4,0.303,0.2,0.39399999999999996,0.308,2011-12,SouthDakota
Transition,0.214,0.527,0.449,0.574,0.156,0.34700000000000003,0.395,0.363,2011-12,SouthDakota
