name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ryan Martin,28,0.16899999999999998,0.17,0.64,0.061,0.14300000000000002,1,2015-16
Anthony Morse,22,0.195,0.19699999999999998,0.706,0.077,0.065,0.4,2015-16
Courtney Alexander II,8,0.242,0.33299999999999996,0.75,0,0,NA,2015-16
Mason Ramsey,8,0.129,0.081,0.375,0,0,NA,2015-16
Torrance Rowe,5,0.022000000000000002,0,0,0.019,0,0,2015-16
Shirmane Thomas,4,0.085,0.136,0.75,0,0,NA,2015-16
Markell Henderson,3,0.3,0.375,1,0,0,NA,2015-16
Hakeem Rogers,1,0,0,NA,0,0,NA,2015-16
Conner Hall,1,1,NA,0,NA,NA,NA,2015-16
Tre Hansbrough,1,0.071,0.1,1,0,0,NA,2015-16
Savonte Frazier,1,0.091,0.125,1,0,NA,NA,2015-16
Total,82,0.11699999999999999,0.126,0.643,0.024,0.03,0.5,2015-16
