name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ivan Rabb,40,0.27,0.268,0.667,0.040999999999999995,0.049,0.429,2016-17
Kingsley Okoroh,28,0.319,0.27699999999999997,0.565,0.091,0.059000000000000004,0.2,2016-17
Kameron Rooks,21,0.34,0.43799999999999994,0.8240000000000001,0.16,0.111,0.25,2016-17
Jabari Bird,13,0.157,0.106,0.455,0.013999999999999999,0.036000000000000004,1,2016-17
Cole Welle,6,0.28600000000000003,0.25,0.5,0.5,0.33299999999999996,0.5,2016-17
Don Coleman,5,0.046,0.028999999999999998,0.33299999999999996,0.037000000000000005,0,0,2016-17
Charlie Moore,4,0.008,0,0,0.021,0.031,0.5,2016-17
MOUTE,2,0.067,0.16699999999999998,1,0.048,0,0,2016-17
Sam Singer,2,0.027999999999999997,0.048,1,0,0,NA,2016-17
Grant Mullins,2,0.023,0.055999999999999994,1,0,0,NA,2016-17
Roman Davis,2,0.14300000000000002,0.25,1,0.111,0,0,2016-17
Stephen Domingo,1,0.067,0.125,1,0,0,NA,2016-17
Total,126,0.146,0.163,0.643,0.042,0.040999999999999995,0.33299999999999996,2016-17
