name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Charlie Moore,348,0.505,0.45299999999999996,0.36200000000000004,0.46,0.052000000000000005,0.27,0.34,0.094,0.368,0.35200000000000004,0.644,0.376,0.7559999999999999,2016-17
Jabari Bird,318,0.562,0.542,0.22,0.6709999999999999,0.638,0.22,0.4,0.14300000000000002,0.56,0.365,0.938,0.17300000000000001,0.764,2016-17
Ivan Rabb,312,0.541,0.49700000000000005,0.391,0.672,0.561,0.545,0.359,0.41,0.064,0.4,1,0.599,0.6629999999999999,2016-17
Grant Mullins,252.99999999999997,0.59,0.563,0.17,0.419,0.222,0.17800000000000002,0.4,0.055999999999999994,0.652,0.43,0.873,0.221,0.804,2016-17
Sam Singer,144,0.47400000000000003,0.47200000000000003,0.493,0.5920000000000001,0.381,0.243,0.314,0,0.264,0.263,1,0.271,0.462,2016-17
Kingsley Okoroh,127,0.514,0.504,0.5670000000000001,0.653,0.596,0.433,0.309,0.529,0,NA,NA,0.441,0.536,2016-17
Don Coleman,112.00000000000001,0.44200000000000006,0.39299999999999996,0.58,0.523,0.20600000000000002,0.24100000000000002,0.14800000000000002,0.5,0.179,0.2,1,0.509,0.614,2016-17
Stephen Domingo,106,0.304,0.278,0.142,0.5329999999999999,0.625,0.18899999999999997,0.1,0,0.67,0.183,0.769,0.311,0.455,2016-17
Kameron Rooks,75,0.5700000000000001,0.547,0.667,0.64,0.406,0.33299999999999996,0.36,0.889,0,NA,NA,0.8,0.6,2016-17
MOUTE,71,0.47000000000000003,0.373,0.21100000000000002,0.4,0.16699999999999998,0.29600000000000004,0.33299999999999996,0.28600000000000003,0.493,0.257,0.889,0.479,0.853,2016-17
Cole Welle,20,0.513,0.55,0.7,0.5710000000000001,0.75,0.2,0.75,0.33299999999999996,0.1,0,NA,0.15,0,2016-17
Roman Davis,17,0.387,0.41200000000000003,0.41200000000000003,0.5710000000000001,0.25,0.529,0.33299999999999996,0,0.059000000000000004,0,NA,0.294,0.2,2016-17
Nick Hamilton,6,0.28800000000000003,0.25,0,NA,NA,0.16699999999999998,0,NA,0.833,0.2,1,0.33299999999999996,0.5,2016-17
Koko Kurdoghlian,1,0.256,0,0,NA,NA,1,0,NA,0,NA,NA,2,0.5,2016-17
Derek King,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2016-17
Total,1911,0.514,0.48100000000000004,0.35100000000000003,0.5760000000000001,0.415,0.302,0.33799999999999997,0.282,0.34700000000000003,0.34,0.8540000000000001,0.377,0.6609999999999999,2016-17
