name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jimbo Lull,25,0.175,0.14400000000000002,0.591,0.055,0,0,2018-19
Matt McCarthy,21,0.145,0.17,0.8420000000000001,0.047,0.067,0.5,2018-19
Nate Renfro,17,0.152,0.16699999999999998,0.625,0.034,0.14300000000000002,1,2018-19
Charles Minlend,6,0.037000000000000005,0.048,0.8,0,0,NA,2018-19
Remu Raitanen,4,0.125,0.091,0.5,0.28600000000000003,0.25,0.5,2018-19
Taavi Jurkatamm,4,0.3,0.14300000000000002,0.33299999999999996,0.125,0,0,2018-19
Jordan Ratinho,2,0.028999999999999998,0.053,1,0,0,NA,2018-19
Jamaree Bouyea,1,0.013000000000000001,0.021,1,0,0,NA,2018-19
Dzmitry Ryuny,1,0.5,1,1,0,0,NA,2018-19
Frankie Ferrari,1,0,0,NA,0,0,NA,2018-19
Total,82,0.09300000000000001,0.1,0.69,0.025,0.025,0.33299999999999996,2018-19
