name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Frantz Massenat,343,0.5720000000000001,0.507,0.321,0.5820000000000001,0.156,0.32899999999999996,0.257,0.172,0.35,0.45,0.833,0.545,0.7809999999999999,2011-12,Drexel
Damion Lee,313,0.591,0.5539999999999999,0.32299999999999995,0.634,0.531,0.141,0.341,0.33299999999999996,0.537,0.375,0.937,0.35100000000000003,0.773,2011-12,Drexel
Samme Givens,301,0.5690000000000001,0.528,0.505,0.625,0.579,0.495,0.43,0.484,0,NA,NA,0.47200000000000003,0.711,2011-12,Drexel
Chris Fouch,289,0.524,0.479,0.149,0.5579999999999999,0.41700000000000004,0.235,0.25,0.294,0.616,0.365,0.9540000000000001,0.284,0.8170000000000001,2011-12,Drexel
Derrick Thomas,223,0.49699999999999994,0.469,0.19699999999999998,0.614,0.48100000000000004,0.332,0.297,0.5,0.47100000000000003,0.35200000000000004,0.865,0.193,0.767,2011-12,Drexel
Dartaye Ruffin,159,0.529,0.503,0.5720000000000001,0.648,0.5589999999999999,0.428,0.309,0.619,0,NA,NA,0.42100000000000004,0.627,2011-12,Drexel
Daryl McCoy,128,0.508,0.469,0.609,0.513,0.5,0.391,0.4,0.35,0,NA,NA,0.406,0.6729999999999999,2011-12,Drexel
Aquil Younger,28.000000000000004,0.301,0.214,0.35700000000000004,0.3,0,0.28600000000000003,0,NA,0.35700000000000004,0.2,0.5,0.39299999999999996,0.727,2011-12,Drexel
Kazembe Abif,23,0.498,0.478,0.435,0.5,0.6,0.565,0.462,0.667,0,NA,NA,0.652,0.5329999999999999,2011-12,Drexel
Goran Pantovic,9,0.503,0.444,0.444,0.5,1,0.556,0.4,1,0,NA,NA,0.222,1,2011-12,Drexel
Stevan Manojlovic,3,0.33299999999999996,0.33299999999999996,0,NA,NA,0.667,0.5,0,0.33299999999999996,0,NA,0,NA,2011-12,Drexel
Jake Lerner,2,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2011-12,Drexel
Total,1821,0.544,0.501,0.353,0.596,0.47,0.326,0.332,0.42100000000000004,0.321,0.37799999999999995,0.9,0.39,0.741,2011-12,Drexel
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,Drexel
