name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Marquez Letcher-Ellis,19,0.179,0.218,0.8,0.068,0,0,2016-17,Rice
Egor Koulechov,12,0.054000000000000006,0.044000000000000004,0.5710000000000001,0.028999999999999998,0.081,0.75,2016-17,Rice
Austin Meyer,11,0.162,0.214,1,0.22699999999999998,0.375,0.6,2016-17,Rice
Marcus Evans,7,0.049,0.067,0.75,0.013000000000000001,0.03,1,2016-17,Rice
Connor Cashaw,6,0.125,0.10300000000000001,0.6,0.011000000000000001,0,0,2016-17,Rice
Andrew Drone,6,0.179,0.136,0.6,0.077,0.125,1,2016-17,Rice
Chad Lott,5,0.086,0.11599999999999999,1,0,0,NA,2016-17,Rice
Corey Douglas,3,0.091,0.091,1,0.222,0.16699999999999998,0.5,2016-17,Rice
Marcus Jackson,2,0.017,0.025,1,0.015,0,0,2016-17,Rice
Tim Harrison,1,0,0,NA,0.111,0.14300000000000002,1,2016-17,Rice
Grant Youngkin,1,0.5,NA,0,0,NA,NA,2016-17,Rice
Harrison Brown,1,1,1,1,NA,NA,NA,2016-17,Rice
Bishop Mency,1,0.25,0,0,0,NA,NA,2016-17,Rice
Total,75,0.092,0.102,0.75,0.031,0.046,0.55,2016-17,Rice
