name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kevin McKay,23,0.109,0.11,0.682,0.043,0.125,1,2019-20,CentralMich.
Rob Montgomery,19,0.126,0.152,0.706,0.019,0,0,2019-20,CentralMich.
David DiLeo,15,0.25,0.303,0.833,0.025,0,0,2019-20,CentralMich.
Dallas  Morgan,10,0.085,0.09300000000000001,0.667,0.011000000000000001,0,0,2019-20,CentralMich.
Broadway Travon,10,0.064,0.065,0.5,0.16,0.33299999999999996,0.5,2019-20,CentralMich.
Romelo  Burrell,7,0.179,0.158,0.429,0,0,NA,2019-20,CentralMich.
Devontae Lane,6,0.044000000000000004,0.054000000000000006,0.6,0.022000000000000002,0,0,2019-20,CentralMich.
Deschon Winston,6,0.068,0.04,0.2,0.015,0,0,2019-20,CentralMich.
Kevin  Hamlet,3,0.071,0,0,0.125,0,0,2019-20,CentralMich.
Michael Kemp,1,0.16699999999999998,0.16699999999999998,1,NA,NA,NA,2019-20,CentralMich.
Total,100,0.1,0.113,0.634,0.027999999999999997,0.018000000000000002,0.231,2019-20,CentralMich.
