name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Fred Chatmon,34,0.217,0.24100000000000002,0.731,0.154,0.17600000000000002,0.375,2013-14
Trinity Hall,24,0.16,0.147,0.5,0.040999999999999995,0.033,0.33299999999999996,2013-14
Nelson Kirksey,14,0.11800000000000001,0.13,0.6920000000000001,0.011000000000000001,0.031,1,2013-14
Isaac Kreuer,10,0.33299999999999996,0.467,0.778,0.031,0.083,1,2013-14
Martez Harrison,10,0.053,0.064,0.667,0.01,0,0,2013-14
Caleb Johnson,6,0.133,0.14300000000000002,0.5,0.083,0,0,2013-14
Frank Williams,2,0,0,NA,0.024,0.027000000000000003,0.5,2013-14
John Burke,1,0.032,0,0,0,0,NA,2013-14
Jacobby Bledsoe,1,0,0,NA,0,0,NA,2013-14
Total,102,0.125,0.138,0.6459999999999999,0.037000000000000005,0.039,0.389,2013-14
