shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.387,0.515,0.18,0.628,2011-12,Manhattan
2pt Jumpers,0.267,0.354,0.07200000000000001,0.382,2011-12,Manhattan
3pt Shots,0.34600000000000003,0.332,0.013000000000000001,0.337,2011-12,Manhattan
