name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Roberto Colonette,26,0.19,0.266,0.7390000000000001,0.086,0.111,0.33299999999999996,2011-12
Rhamel Brown,26,0.152,0.17300000000000001,0.72,0.055999999999999994,0,0,2011-12
Emmy Andujar,20,0.146,0.139,0.556,0.051,0.071,0.5,2011-12
George Beamon,19,0.086,0.129,0.867,0.026000000000000002,0,0,2011-12
Kidani Brutus,9,0.171,0.15,0.5,0,0,NA,2011-12
Michael Alvarado,5,0.04,0.05,0.667,0.032,0,0,2011-12
Donovan Kates,5,0.083,0.125,0.5,0,0,NA,2011-12
Ryan McCoy,2,0.154,0.25,0.5,0,0,NA,2011-12
Liam McCabe-Moran,2,0.038,0,0,0.059000000000000004,0,0,2011-12
Mohamed Koita,2,0.055999999999999994,0.11800000000000001,1,0,0,NA,2011-12
Kevin Laue,1,0.5,0.5,1,NA,NA,NA,2011-12
DeCarlos Anderson,1,0,NA,NA,0.33299999999999996,NA,0,2011-12
Total,118,0.122,0.152,0.69,0.036000000000000004,0.017,0.154,2011-12
