shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33399999999999996,0.613,0.047,0.643,2013-14,CalSt.Fullerton
2pt Jumpers,0.376,0.41100000000000003,0.047,0.431,2013-14,CalSt.Fullerton
3pt Shots,0.29,0.341,0.002,0.342,2013-14,CalSt.Fullerton
