name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Steven McClellan,21,0.188,0.182,0.667,0.145,0.133,0.444,2013-14
Marquis Horne,13,0.057,0.061,0.667,0.10099999999999999,0.147,0.5,2013-14
James Johnson,7,0.13,0.067,0.33299999999999996,0.28600000000000003,0.375,0.75,2013-14
Joe Boyd,7,0.185,0.214,0.6,0.08,0.25,1,2013-14
Sheldon Blackwell,6,0.055,0.068,0.75,0.061,0.111,0.5,2013-14
Michael Williams,6,0.016,0.013999999999999999,0.5,0.017,0,0,2013-14
Jared Brandon,4,0.06,0,0,0.025,0,0,2013-14
Chris Collins,4,0.09699999999999999,0.105,0.667,0.026000000000000002,0,0,2013-14
Josh Gentry,3,0.016,0.027000000000000003,1,0.043,0.105,1,2013-14
Alex Harris,2,0.026000000000000002,0.051,1,0,0,NA,2013-14
Floris Versteeg,1,1,1,1,0,0,NA,2013-14
Total,74,0.067,0.07,0.615,0.059000000000000004,0.084,0.515,2013-14
