shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.369,0.6,0.09,0.66,2017-18,UMBC
2pt Jumpers,0.22399999999999998,0.344,0.033,0.35600000000000004,2017-18,UMBC
3pt Shots,0.40700000000000003,0.344,0.006,0.34600000000000003,2017-18,UMBC
