name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Josh Scott,44,0.187,0.209,0.667,0.069,0.045,0.25,2013-14,Colorado
Wesley Gordon,26,0.184,0.23399999999999999,0.688,0.233,0.125,0.2,2013-14,Colorado
Xavier Johnson,22,0.13699999999999998,0.12300000000000001,0.529,0.075,0.115,0.6,2013-14,Colorado
Tre'Shaun Fletcher,9,0.381,0.33299999999999996,0.625,0.5,NA,0,2013-14,Colorado
Askia Booker,6,0.031,0.044000000000000004,0.75,0.012,0.016,0.5,2013-14,Colorado
Jaron Hopkins,6,0.071,0.033,0.25,0.033,0,0,2013-14,Colorado
Dustin Thomas,4,0.10300000000000001,0.12,0.75,0,0,NA,2013-14,Colorado
George King,3,0.231,0.2,0.33299999999999996,0,0,NA,2013-14,Colorado
Spencer Dinwiddie,2,0.040999999999999995,0.034,0.5,0,0,NA,2013-14,Colorado
Ben Mills,1,0.067,0.111,1,0,0,NA,2013-14,Colorado
Total,123,0.125,0.13699999999999998,0.621,0.05,0.039,0.29600000000000004,2013-14,Colorado
