shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.375,0.5529999999999999,0.126,0.632,2013-14
2pt Jumpers,0.342,0.354,0.095,0.391,2013-14
3pt Shots,0.28300000000000003,0.327,0.01,0.33,2013-14
