name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
El Hadji Ndieguene,20,0.233,0.14300000000000002,0.35700000000000004,0.08800000000000001,0.05,0.16699999999999998,2013-14
Badou Diagne,20,0.22699999999999998,0.24600000000000002,0.8240000000000001,0.079,0.091,0.33299999999999996,2013-14
Michel Enanga,17,0.19,0.174,0.5329999999999999,0.125,0.33299999999999996,0.5,2013-14
Tristian Curtis,15,0.406,0.47100000000000003,0.615,0.133,0,0,2013-14
Uros Ljeskovic,11,0.172,0.152,0.5,0.062,0,0,2013-14
Elijah Wilson,11,0.045,0.048,0.625,0.025,0,0,2013-14
Warren Gillis,7,0.016,0,0,0.03,0.013999999999999999,0.2,2013-14
RAY-ST,4,0.154,0.21100000000000002,1,0,0,NA,2013-14
Josh Cameron,3,0.019,0,0,0.01,0,0,2013-14
Kyle Buffkin,1,0.33299999999999996,0.5,1,0,NA,NA,2013-14
Eric Smith,1,0,0,NA,0,0,NA,2013-14
Total,110,0.111,0.111,0.581,0.040999999999999995,0.02,0.174,2013-14
