name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Kahlil Felder,586,0.5630000000000001,0.491,0.311,0.5820000000000001,0.20800000000000002,0.345,0.386,0.115,0.345,0.342,0.33299999999999996,0.462,0.8490000000000001,2015-16
Jalen Hayes,306,0.5780000000000001,0.534,0.49700000000000005,0.6579999999999999,0.72,0.48,0.401,0.525,0.023,0.429,1,0.467,0.7340000000000001,2015-16
Percy Gibson,270,0.5700000000000001,0.535,0.6890000000000001,0.634,0.61,0.3,0.309,0.4,0.011000000000000001,0.33299999999999996,1,0.363,0.735,2015-16
Max Hooper,246,0.697,0.6829999999999999,0,NA,NA,0,NA,NA,1,0.455,0.946,0.085,1,2015-16
Nick Daniels,178,0.517,0.486,0.213,0.447,0.235,0.152,0.185,0.4,0.635,0.381,0.884,0.23,0.7559999999999999,2015-16
Sherron Dorsey-Walker,168,0.502,0.446,0.321,0.444,0.16699999999999998,0.179,0.2,0.16699999999999998,0.5,0.35700000000000004,0.867,0.542,0.6809999999999999,2015-16
Martez Walker,161,0.639,0.568,0.41,0.621,0.537,0.09300000000000001,0.067,0,0.49700000000000005,0.41200000000000003,0.848,0.677,0.8170000000000001,2015-16
Xavier Hill-Mais,55.00000000000001,0.614,0.564,0.6,0.667,0.636,0.382,0.429,0.556,0.018000000000000002,0,NA,0.855,0.7020000000000001,2015-16
Brad Brechting,41,0.49100000000000005,0.46299999999999997,0.878,0.528,0.474,0.122,0,NA,0,NA,NA,0.561,0.565,2015-16
Femi Olujobi,28.999999999999996,0.37,0.345,0.69,0.4,0.75,0.24100000000000002,0.28600000000000003,0.5,0.069,0,NA,0.44799999999999995,0.462,2015-16
Jaevin Cumberland,24,0.589,0.542,0.292,0.5710000000000001,0.5,0.083,0,NA,0.625,0.4,1,0.5,0.75,2015-16
"MOSLEY,STUCKEY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16
"HARRIS,ERON",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16
"NAVIGATO,NATE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16
Total,2064,0.5750000000000001,0.528,0.375,0.593,0.495,0.26,0.345,0.319,0.365,0.39399999999999996,0.778,0.42100000000000004,0.772,2015-16
